review_id,reviewer_id,question_id,candidate_label,prompt,reference,human_scoring_notes,response,response_status,accuracy,completeness,logic,safety,format,reason
e2f8ba6def31f71e,reviewer_1,CODE-02,Candidate-01,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,两遍计数与扫描为O(n)，按Python字符索引工作，正确覆盖空串、Unicode和无唯一字符情形，且只提交函数代码。
36dfcce6e24e9aa1,reviewer_1,CODE-02,Candidate-02,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text: str) -> int:
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,实现按Unicode字符计数并返回首次唯一字符的Python索引，空串和无唯一字符返回-1，复杂度与格式均符合要求。
ae4351c1db6a48aa,reviewer_1,CODE-02,Candidate-03,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,计数后按原顺序查找首个频次为1的字符，逻辑严格、O(n)，正确处理Unicode、空输入和无解情况。
2f1779b5b1e63fb7,reviewer_1,CODE-02,Candidate-04,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,使用Python字符遍历而非字节，首个唯一字符索引及-1分支正确，所有显式边界与代码格式均满足。
41ba846f18b9a372,reviewer_1,CODE-02,Candidate-05,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"```python
def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] = -1
        else:
            char_count[char] = i
    
    for char, index in char_count.items():
        if index != -1:
            return index
    
    return -1
```",completed,5,5,5,5,3,借助字典插入顺序保存首次出现位置并将重复项标为-1，能正确返回最早唯一字符且为O(n)；但Markdown代码块不符合只提交函数代码。
2a9250c100e03511,reviewer_1,CODE-02,Candidate-06,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,两次线性扫描正确实现首个唯一Unicode字符索引，空串和无唯一字符均返回-1，代码可直接使用。
4b1a025226430634,reviewer_1,CODE-02,Candidate-07,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,频次统计与顺序扫描自洽，按Python字符计数，覆盖所有要求和边界，输出仅为函数代码。
65796ae93954f381,reviewer_1,CODE-02,Candidate-08,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,实现为O(n)，Unicode索引语义正确，空输入与没有唯一字符时也返回预期结果，格式严格。
f8c028f341b22da1,reviewer_1,CODE-02,Candidate-09,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,先统计频次再按原序返回第一个唯一字符，算法、边界和Python字符索引均正确。
04e3f047a6bb87b2,reviewer_1,CODE-02,Candidate-10,用Python实现 first_unique_index(text)，返回字符串中第一个只出现一次的Unicode字符的索引；没有则返回-1。按Python字符索引计数，不按UTF-8字节。只提交函数代码。,"{""complexity"": ""O(n)"", ""edge_cases"": [""empty"", ""Unicode"", ""no unique""], ""function_signature"": ""def first_unique_index(text):""}",不应按字节处理Unicode。,"def first_unique_index(text):
    char_count = {}
    for i, char in enumerate(text):
        if char in char_count:
            char_count[char] += 1
        else:
            char_count[char] = 1
    for i, char in enumerate(text):
        if char_count[char] == 1:
            return i
    return -1",completed,5,5,5,5,5,代码正确覆盖Unicode、空串和无唯一字符，时间复杂度O(n)，且完全符合只提交函数代码的要求。
db05a86644493498,reviewer_1,CODE-03,Candidate-01,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict, deque

def topo_sort(nodes, edges):
    if any(u not in nodes or v not in nodes for u, v in edges):
        raise ValueError(""edges contain unknown nodes"")

    graph = defaultdict(list)
    indegree = {node: 0 for node in nodes}

    for u, v in edges:
        graph[u].append(v)
        indegree[v] += 1

    queue = deque([node for node, degree in indegree.items() if degree == 0])
    if len(queue) > 1:
        raise ValueError(""cyclic dependency detected"")

    result = []
    while queue:
        node = queue.popleft()
        result.append(node)
        for neighbor in graph[node]:
            indegree[neighbor] -= 1
            if indegree[neighbor] == 0:
                queue.append(neighbor)

    if len(result) != len(nodes):
        raise ValueError(""cyclic dependency detected"")

    return result
```",completed,2,2,2,5,3,未知节点和最终环检测存在，但把多个初始零入度节点误判为环，且后续也未按str字典序选择；大量合法DAG会错误抛异常，代码块也违反格式。
369b4c50b9d4dad7,reviewer_1,CODE-03,Candidate-02,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict

def topo_sort(nodes, edges):
    if not nodes or not edges:
        raise ValueError(""Nodes and edges cannot be empty"")

    # 构建图
    graph = defaultdict(list)
    indegree = {node: 0 for node in nodes}

    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(f""Unknown node in edge: {u} -> {v}"")
        graph[u].append(v)
        indegree[v] += 1

    # 检查是否有环
    if len(indegree) != len(nodes):
        raise ValueError(""Cycle detected in the graph"")

    # 拓扑排序
    queue = [node for node, degree in indegree.items() if degree == 0]
    result = []

    while queue:
        node = queue.pop(0)
        result.append(node)
        for neighbor in graph[node]:
            indegree[neighbor] -= 1
            if indegree[neighbor] == 0:
                queue.append(neighbor)

    if len(result) != len(nodes):
        raise ValueError(""Cycle detected in the graph"")

    return result
```",completed,3,2,3,5,3,Kahn主流程、未知节点和环检测基本正确，但错误拒绝空边图，并且队列未按str排序，结果依赖输入顺序；Markdown围栏不合要求。
250172ae589acdf0,reviewer_1,CODE-03,Candidate-03,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict

def topo_sort(nodes, edges):
    if not nodes or not edges:
        raise ValueError(""Nodes and edges cannot be empty"")

    # 构建图
    graph = defaultdict(list)
    indegree = {node: 0 for node in nodes}

    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(""Unknown node in edge"")
        graph[u].append(v)
        indegree[v] += 1

    # 检查是否有环
    if len(indegree) != len(nodes):
        raise ValueError(""Cycle detected"")

    # 拓扑排序
    queue = [node for node, degree in indegree.items() if degree == 0]
    result = []

    while queue:
        node = queue.pop(0)
        result.append(node)
        for neighbor in graph[node]:
            indegree[neighbor] -= 1
            if indegree[neighbor] == 0:
                queue.append(neighbor)

    if len(result) != len(nodes):
        raise ValueError(""Cycle detected"")

    return result
```",completed,3,2,3,5,3,可处理一般DAG及环、未知节点，但把无边图视为非法且没有实现多候选时的str字典序确定性，另含代码块标记。
8a1f55b29755514d,reviewer_1,CODE-03,Candidate-04,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict

def topo_sort(nodes, edges):
    if not all(node in nodes for u, v in edges for node in (u, v)):
        raise ValueError(""Edge contains unknown node"")

    graph = defaultdict(list)
    in_degree = {node: 0 for node in nodes}

    for u, v in edges:
        graph[u].append(v)
        in_degree[v] += 1

    queue = [node for node, degree in in_degree.items() if degree == 0]
    topo_order = []

    while queue:
        node = min(queue, key=str)
        queue.remove(node)
        topo_order.append(node)

        for neighbor in graph[node]:
            in_degree[neighbor] -= 1
            if in_degree[neighbor] == 0:
                queue.append(neighbor)

    if len(topo_order) != len(nodes):
        raise ValueError(""Cycle detected in the graph"")

    return topo_order
```",completed,5,5,5,5,3,每轮以str最小的零入度节点出队，未知节点与环均正确抛ValueError，空图也可返回空序列；仅Markdown代码块偏离只提交代码。
3ed19962089b3496,reviewer_1,CODE-03,Candidate-05,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict

def topo_sort(nodes, edges):
    if not nodes or not edges:
        raise ValueError(""Nodes and edges cannot be empty"")

    # 构建图
    graph = defaultdict(list)
    indegree = {node: 0 for node in nodes}

    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(""Unknown node in edge"")
        graph[u].append(v)
        indegree[v] += 1

    # 检查是否有环
    if len(indegree) != len(nodes):
        raise ValueError(""Cycle detected"")

    # 拓扑排序
    stack = [node for node, degree in indegree.items() if degree == 0]
    result = []

    while stack:
        node = stack.pop()
        result.append(node)

        for neighbor in graph[node]:
            indegree[neighbor] -= 1
            if indegree[neighbor] == 0:
                stack.append(neighbor)

    if len(result) != len(nodes):
        raise ValueError(""Cycle detected"")

    return result
```",completed,3,2,3,5,3,基本拓扑排序和错误检测可用，但错误拒绝空边图，栈顺序也不满足按str字典序的确定性要求；格式含Markdown围栏。
047a3a0421bd36f8,reviewer_1,CODE-03,Candidate-06,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"def topo_sort(nodes, edges):
    # 构建图
    graph = {node: [] for node in nodes}
    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(""未知节点"")
        graph[u].append(v)

    # 检查环
    visited = set()
    def dfs(node):
        if node in visited:
            return
        visited.add(node)
        for neighbor in graph[node]:
            dfs(neighbor)
    for node in nodes:
        dfs(node)

    # 拓扑排序
    stack = []
    def dfs2(node):
        if node in stack:
            return
        for neighbor in graph[node]:
            dfs2(neighbor)
        stack.append(node)
    for node in nodes:
        dfs2(node)

    # 反转顺序
    stack.reverse()
    return stack",completed,1,1,1,5,5,仅验证未知节点；所谓环检查不识别递归栈，环上dfs2可无限递归，也未实现str字典序确定性，因此关键行为不可靠。
3d89e9c35109ba6f,reviewer_1,CODE-03,Candidate-07,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"```python
from collections import defaultdict

def topo_sort(nodes, edges):
    if not nodes or not edges:
        raise ValueError(""Invalid input"")

    graph = defaultdict(list)
    indegree = {node: 0 for node in nodes}

    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(""Unknown node in edge"")
        graph[u].append(v)
        indegree[v] += 1

    queue = [node for node in nodes if indegree[node] == 0]
    result = []

    while queue:
        node = queue.pop(0)
        result.append(node)
        for neighbor in graph[node]:
            indegree[neighbor] -= 1
            if indegree[neighbor] == 0:
                queue.append(neighbor)

    if len(result) != len(nodes):
        raise ValueError(""Cycle detected"")

    return result
```",completed,3,2,3,5,3,一般Kahn排序、未知节点和环检测正确，但无边图被错误拒绝，零入度候选也未按str排序；代码块不符合仅提交代码。
059ce537a12ec7c4,reviewer_1,CODE-03,Candidate-08,"用Python实现 topo_sort(nodes, edges)。nodes是唯一节点列表，edges是(u,v)表示u必须在v之前。返回一个合法拓扑序；若有环或边包含未知节点，抛出ValueError。为保证可复现，当多个节点同时可选时按str(node)字典序选择。只提交函数代码，可包含必要import。","{""algorithm"": ""Kahn with deterministic priority"", ""edge_cases"": [""cycle"", ""unknown node"", ""deterministic tie""], ""function_signature"": ""def topo_sort(nodes, edges):""}",检查确定性、环检测和未知节点验证。,"from typing import List, Tuple

def topo_sort(nodes: List[int], edges: List[Tuple[int, int]]) -> List[int]:
    """"""
    对有向无环图进行拓扑排序。

    :param nodes: 有向图的节点集合。
    :param edges: 有向图的边集合，其中 (u, v) 表示边 u -> v。
    :return: 一个合法的拓扑序列表。
    :raises ValueError: 如果图中存在环或边包含未知节点，则抛出 ValueError。
    """"""
    # 构建邻接表和入度表
    adj = {node: [] for node in nodes}
    in_degree = {node: 0 for node in nodes}
    for u, v in edges:
        if u not in nodes or v not in nodes:
            raise ValueError(""图中包含未知节点"")
        adj[u].append(v)
        in_degree[v] += 1

    # 找出所有入度为 0 的节点
    queue = [node for node, degree in in_degree.items() if degree == 0]

    # 拓扑排序
    topo_order = []
    while queue:
        if len(queue) > 1:
            queue.sort(key=lambda x: str(x))
        u = queue.pop(0)
        topo_order.append(u)
        for v in adj[u]:
            in_degree[v] -= 1
            if in_degree[v] == 0:
                queue.append(v)

    # 检查是否所有节点都加入到拓扑序中
    if len(topo_order) != len(nodes):
        raise ValueError(""图中存在环"")

    return topo_order",completed,5,5,5,5,5,完整实现Kahn算法，按str排序所有同时可选节点，并正确检查未知节点、环和空图；代码自洽且可直接使用。
